tiers_key,ca,TOTMVTC,TOTMVTD,TOTMVTCnet,TOTMVTDnet,ENG,MontImp,encours,Encours_Moyen_Debiteur,Encours_Moyen_crediteur,INCIDENTCHQ,INCIDENTCHQ_R,INCIDENTCHQ_N_R,Interdit,InterditAct,NBIMP,Interet_Non_ECHU,Encaiss_Recu,NBECHEANCE,Code_Classe,Var Signalitiques.Code_Profession,Var Signalitiques.Profession,Var Signalitiques.Code_Activite_Economique,Var Signalitiques.Activite_Economique,Var Signalitiques.Code_secteur_activite,Var Signalitiques.Secteur_Activite,Var Signalitiques.Ville,Var Signalitiques.Code_Postal,Var Signalitiques.Date_Ouverture
1652494,26831.652,34864.913,-31660.968,29864.913,-31354.248,5000,0.0,5000,17.608326,4589.057668,,,,,,,1398.665,-130.931,2.0,0.0,P9901,RETRAITES,,,,,KALAA EL KEBIRA,4060.0,2021-09-09
1652508,,0.0,-159.867,0.0,-158.217,,,,146.653969,,,,,,,,,,,,P0906,"ARTISANS DANS LA RESTAURATION, BOULANGERS ET PATISSIERS",CAG01,BOULANGERIE ET BOULANGERIE-PATISSERIE,,,KALAA EL KEBIRA,4060.0,2008-03-03
1652631,1909.157,20303.169,-20055.631,20303.169,-19867.327,"22348,331",0.0,"22348,331",4062.418693,0.0,,,,,,,4299.897,-7467.633,267.0,,P0702,ENSEIGNANTS DE L'ENSEIGNEMENT SECONDAIRE,,,,,KALAA EL KEBIRA,4060.0,2007-09-10
1652805,591778.8,604097.868,-625058.423,604097.868,-624999.755,,,,12.889347,62857.292063,,,,,,,,,,,P0599,AUTRES PROFESSIONS LIBERALES,,,,,KALAA EL KEBIRA,4060.0,2014-02-25
1652866,,1696.051,0.0,1696.051,0.0,,,,1691.404284,,,,,,,,,,,,,,GAC01,COMMERCE DE GROS D'EQUIPEMENTS AUTOMOBILES,GA,COMMERCE; REPARATION D'AUTOMOBILES ET DE MOTOCYCLES,KALAA ESSGHIRA,4021.0,2008-04-16
1652876,,0.0,-158.575,0.0,-157.05,,,,138.008413,,,,,,,,,,,1.0,P0599,AUTRES PROFESSIONS LIBERALES,,,,,KALAA EL KEBIRA,4060.0,2008-04-25
1652904,,0.0,-78.345,,,"206558,652",206558.652,0,320011.723805,0.0,,,,O,O,6.0,,,22.0,5.0,,,GAA01,COMMERCE DE VOITURES ET DE VEHICULES AUTOMOBILES LEGERS,GA,COMMERCE; REPARATION D'AUTOMOBILES ET DE MOTOCYCLES,,,2019-07-09
1652905,,0.0,-6012.509,0.0,-3982.763,,,,28772.972512,,6.0,,6.0,O,O,,,,,5.0,,,NEA99,ACTIVITES COMBINEES DE SOUTIEN LIE AUX BATIMENTS,NE,ACTIVITES DE SERVICES ADMINISTRATIFS ET DE SOUTIEN,,,2022-05-11
1652915,,,,,,,,,,0.0,,,,,,,,,,,P0999,AUTRES ENTREPRENEURS INDIVIDUELS ARTISANS,,,,,KALAA EL KEBIRA,4060.0,2008-06-20
1652920,1214.778,19191.773,-18698.584,14191.773,-18531.57,"4200,678",0.0,"4200,678",2.025238,1800.570994,,,,,,,372.153,-1014.03,5.0,,P9901,RETRAITES,,,,,AKOUDA,4022.0,2021-05-27
1652952,,,,,,,,,28.589457,0.0,,,,,,,,,,,,,FCC05,TRAVAUX DE PEINTURE ,,,KALAA KEBIRA,4060.0,2008-08-18
1652979,,0.0,-174.863,0.0,-171.758,,,,246.894967,0.0,,,,,,,,,,,,,GBH99,COMMERCE DE GROS NON SPECIALISE,GB,COMMERCE; REPARATION D'AUTOMOBILES ET DE MOTOCYCLES,SOUSSE,4000.0,2007-03-23
1653030,,,,,,"810,516",0.0,"810,516",,808.295408,,,,,,,,,,0.0,,,EDD99,DEPOLLUTION ET AUTRES SERVICES DE GESTION DES DECHETS,,,AKOUDA,4022.0,2001-11-02
1653070,267111.972,267412.572,-238191.374,267412.572,-237828.582,"1931,955",0.0,"1931,955",,22604.983939,,,,,,,,,,,,,SCA99,AUTRES SERVICES PERSONNELS N.C.A.,SC,AUTRES ACTIVITES DE SERVICES,SOUSSE,4000.0,2014-10-27
1653131,,,,,,,,,1524.322301,,,,,,,,,,,0.0,,,CYA02,REPARATION DE MACHINES ET EQUIPEMENTS MECANIQUES,,,ARRAM,6016.0,2009-08-04
1653151,,0.0,-1845.099,0.0,-1679.922,,,,11426.252939,,,,,O,O,,,,,5.0,,,GCA99,AUTRE COMMERCE DE DETAIL EN MAGASIN NON SPECIALISE,GC,COMMERCE; REPARATION D'AUTOMOBILES ET DE MOTOCYCLES,,,2022-05-11
1653173,,,,,,"4536,369",4536.369,0,76.723221,,,,,O,O,1.0,,,1.0,,,,SCA99,AUTRES SERVICES PERSONNELS N.C.A.,SC,AUTRES ACTIVITES DE SERVICES,AKOUDA,4022.0,2009-06-24
1653179,50940.0,50947.1,-47266.925,50947.1,-47013.257,"56135,237",0.0,"56135,237",76.122353,2003.766871,,,,,,,14381.392,-16762.484,616.0,0.0,P1799,AUTRES SERVICES DIRECTS AUX PARTICULIERS,,,,,SOUSSE KHEZAMA,4051.0,2020-01-09
1653183,5550.0,5550.0,-5337.972,5550.0,-5303.185,,,,559.526742,408.860887,,,,,,,,,,,P0903,"ARTISANS DE L'HABILLEMENT, DU TEXTILE ET ASSIMILES",,,,,AKOUDA,4022.0,2008-08-07
1653206,14683.477,14683.477,-5459.112,14683.477,-5434.868,,,,740.199564,5237.430101,,,,,,,,,,,,,FCB02,TRAVAUX DE PLOMBERIE ET INSTALLATION DE CHAUFFAGE ET DE CONDITIONNEMENT D'AIR,FC,CONSTRUCTION,KALAA EL KEBIRA,4060.0,2009-08-17
1653246,45211.398,50542.243,-50197.024,50542.243,-49993.891,"3638,798",0.0,"3638,798",441.360797,834.817586,,,,,,,359.578,-2267.777,107.0,,P1899,OUVRIERS DANS D'AUTRES SECTEURS,NAB99,LOCATION ET LOCATION-BAIL D'AUTRES BIENS PERSONNELS ET DOMESTIQUES,,,KALAA EL KEBIRA,4060.0,2013-10-17
1653265,500.0,500.0,-255.211,500.0,-230.12,,,,69.444347,131.360306,,,,,,,,,,,P0999,AUTRES ENTREPRENEURS INDIVIDUELS ARTISANS,,,,,AKOUDA,4022.0,2019-12-12
1653267,,,,,,,,,410.836328,104.78812,,,,,,,,,,5.0,P1099,AUTRES COMMERCANTS ET ASSIMILES,NAB99,LOCATION ET LOCATION-BAIL D'AUTRES BIENS PERSONNELS ET DOMESTIQUES,,,AKOUDA,4022.0,2006-03-23
1653287,116624.59,116624.59,-115372.069,116624.59,-115176.464,,,,1162.612263,1867.660049,,,,,,,,,83.0,,P0401,DIRIGEANTS / GERANTS D'ENTREPRISES,,,,,AKOUDA,4022.0,2016-01-26
1653312,,,,,,,,,,0.0,,,,O,O,,,,,,,,FAA99,PROMOTION IMMOBILIERE,FA,CONSTRUCTION,KALAA EL KEBIRA,4060.0,2010-01-21
1653327,,,,,,,,,,0.0,,,,,,,,,,,P0599,AUTRES PROFESSIONS LIBERALES,FAB99,CONSTRUCTION DE BATIMENTS RESIDENTIELS ET NON RESIDENTIELS,,,KALAA EL KEBIRA,4060.0,2010-02-16
1653331,200.0,200.0,-154.463,200.0,-150.123,,,,43.501443,,,,,,,,,,,0.0,,,GBH99,COMMERCE DE GROS NON SPECIALISE,GB,COMMERCE; REPARATION D'AUTOMOBILES ET DE MOTOCYCLES,CHATT MERIEM,4042.0,2010-02-25
1653347,,,,,,,,,152.268679,,,,,,,,,,,,P0599,AUTRES PROFESSIONS LIBERALES,GCB01,COMMERCE DE DETAIL DE FRUITS ET LEGUMES EN MAGASIN SPECIALISE,,,AKOUDA,4022.0,2010-03-16
1653353,3600.0,3840.342,-581.169,3840.342,-8.569,,,,35047.678169,1197.622956,,,,,,,,,122.0,5.0,P0905,ARTISANS DU BATIMENT ET ASSIMILES,HAD01,TRANSPORTS ROUTIERS DE FRET,,,,,2019-09-20
1653376,,89819.005,0.0,89819.005,0.0,,,,93403.756273,0.0,,,,,,,,,,5.0,P0599,AUTRES PROFESSIONS LIBERALES,,,,,AKOUDA,4022.0,2022-11-03
1653401,5700.0,24878.14,-30455.616,24878.14,-30451.182,,,,48.46135,47467.863057,,,,,,,,,,,P1001,COMMERCANT DANS L'ALIMENTATION GENERALE,,,,,MARETH,6080.0,2017-10-09
1653457,,,,,,,,,2829.939441,,,,,,,,,,,,,,CEE06,FABRICATION D'AUTRES TEXTILES TECHNIQUES ET INDUSTRIELS,CE,INDUSTRIE MANUFACTURIERE,KALAA EL KEBIRA,4060.0,2012-10-30
1653633,,,,,,,,,,0.0,,,,O,O,,,,,,,,FAA99,PROMOTION IMMOBILIERE,FA,CONSTRUCTION,KALAA EL KEBIRA,4060.0,2011-05-13
1653648,,0.0,-343.742,0.0,-314.367,,,,,75.316356,,,,,,,,,,,,,GBH99,COMMERCE DE GROS NON SPECIALISE,GB,COMMERCE; REPARATION D'AUTOMOBILES ET DE MOTOCYCLES,HAMMAM SOUSSE,4011.0,2011-10-12
1653653,,0.0,-204.918,0.0,-198.896,,,,447.7676,,,,,,,,,,,,,,GAC01,COMMERCE DE GROS D'EQUIPEMENTS AUTOMOBILES,GA,COMMERCE; REPARATION D'AUTOMOBILES ET DE MOTOCYCLES,CITE EL INTILAKA,4060.0,2011-10-24
1653713,1057759.189,1120859.789,-1182263.019,1120859.789,-1181844.232,20000,0.0,20000,113.129684,11317.770709,1.0,,1.0,,,,,,,,P0910,ARTISANS EN ELECTRONIQUE ET TELECOMMUNICATION,SBB05,REPARATION D'ARTICLES D'HORLOGERIE ET DE BIJOUTERIE,,,AKOUDA,4022.0,2019-02-26
1653718,196843.595,198407.778,-244956.509,198407.778,-243175.78,"39247,361",0.0,"39247,361",3650.153717,9854.317093,1.0,1.0,,,,,8133.005,-9108.077,107.0,1.0,P0903,"ARTISANS DE L'HABILLEMENT, DU TEXTILE ET ASSIMILES",,,,,AKOUDA,4022.0,2017-08-15
1653730,2766.423,2766.423,-2765.828,2766.423,-2481.174,,,,457.456027,0.0,,,,,,,,,,,,,GAB99,ENTRETIEN ET REPARATION DE VEHICULES AUTOMOBILES,GA,COMMERCE; REPARATION D'AUTOMOBILES ET DE MOTOCYCLES,AKOUDA,4022.0,2012-09-21
1653742,3457528.0,3536533.95,-3645892.242,3457528.0,-3642129.274,"326167,5",0.0,"326167,5",167438.727926,465.874082,,,,,,,66675.249,,10.0,,,,CWA99,FABRICATION D'AUTRES MEUBLES,CW,INDUSTRIE MANUFACTURIERE,AKOUDA,4022.0,2020-03-24
1653914,,0.0,-243.448,0.0,-238.419,,,,391.009528,0.0,,,,,,,,,,,P1005,"COMMERCANT DANS LE TOURISME, LOISIRS ET RESTAURATION",,,,,BEKALTA,5090.0,2019-01-03
1653924,430181.122,430981.122,-323154.539,430981.122,-319648.899,"15295,127",0.0,"15295,127",23760.824835,6869.640421,,,,,,,,,,,,,FAA99,PROMOTION IMMOBILIERE,FA,CONSTRUCTION,KALAA EL KEBIRA,4060.0,2011-11-21
1653932,,3036.317,0.0,3036.317,0.0,,,,3027.998323,,,,,,,,,,,,,,CEA99,PREPARATION DE FIBRES TEXTILES ET FILATURE,CE,INDUSTRIE MANUFACTURIERE,ZAOUIET SOUSSE,4081.0,2011-12-06
1653947,358418.914,358418.914,-350618.232,358418.914,-349547.406,,,,794.409438,4182.651131,3.0,3.0,,,,,,,,,,,FAB99,CONSTRUCTION DE BATIMENTS RESIDENTIELS ET NON RESIDENTIELS,FA,CONSTRUCTION,KALAA EL KEBIRA,4060.0,2012-02-06
1653998,5212.8,5212.8,-162.47,5212.8,0.0,,,,38861.617884,1097.562673,,,,,,,,,126.0,,P0905,ARTISANS DU BATIMENT ET ASSIMILES,,,,,KALAA EL KEBIRA,4060.0,2021-09-28
1654175,,1477.387,0.0,1477.387,0.0,,,,1473.339364,10.393446,,,,,,,,,,5.0,P9904,SANS PROFESSION,,,,,AKOUDA,4022.0,2021-10-25
1654201,668195.976,695932.403,-684295.958,695932.403,-683707.571,,,,151.187558,69015.747495,,,,,,,,-13916.305,82.0,,P0599,AUTRES PROFESSIONS LIBERALES,,,,,AKOUDA,4022.0,2019-07-30
1654262,,,,,,,,,3469.729775,,,,,,,,,,,0.0,P1002,COMMERCANT DANS L'AMEUBLEMENT ET L'ELECTRO MENAGER,,,,,MARETH,6080.0,1990-12-24
1654421,,,,,,,,,,0.0,,,,O,O,,,,,,,,TBB99,ACTIVITES INDIFFERENCIEES DES MENAGES EN TANT QUE PRODUCTEURS DE SERVICES POUR USAGE PROPRE,TB,ACTIVITES DES MENAGES EN TANT QU'EMPLOYEURS; ACTIVITES DES MENAGES EN TANT  PRODUCTEURS DE BIENS ET SERVICES POUR USAGE PROPRE,SOUSSE,4000.0,2018-01-10
1654589,1912738.553,2340846.802,-2314219.958,2340846.802,-2279355.038,"410108,035",0.0,"410108,035",8430.243315,55873.469389,,,,,,,,,,,,,FAA99,PROMOTION IMMOBILIERE,FA,CONSTRUCTION,KALAA EL KEBIRA,4060.0,2022-11-08
1654638,2227912.113,16498842.558,-15757698.466,7044311.352,-15550316.374,"11878138,051",0.0,"11878138,051",1204162.511594,70554.267868,84.0,69.0,15.0,O,O,,711411.376,-11545327.651,495.0,,,,FAB99,CONSTRUCTION DE BATIMENTS RESIDENTIELS ET NON RESIDENTIELS,FA,CONSTRUCTION,AKOUDA,4022.0,2021-10-13
1654795,238144.0,239764.0,-228282.263,239764.0,-228087.684,,,,3962.449909,2067.631427,,,,,,,,,,,P1001,COMMERCANT DANS L'ALIMENTATION GENERALE,,,,,AKOUDA,4022.0,1994-05-09
1654975,,0.0,-195.0,,,,,,1824.876504,10.961884,,,,,,,,,,,,,COG99,"TAILLE, FACONNAGE ET FINISSAGE DE PIERRES",,,,,2020-01-15
1655315,,,,,,,,,,0.0,,,,,,,,,,,,,COF99,"FABRICATION D'AUTRES OUVRAGES EN BETON, EN CIMENT OU EN PLATRE",CO,INDUSTRIE MANUFACTURIERE,SOUSSE,4000.0,1998-11-19
1655335,,2549.846,0.0,2549.846,0.0,,,,2542.86012,,,,,,,,,,,,,,CHA01,SCIAGE ET RABOTAGE DU BOIS,,,KALAA KEBIRA,4060.0,1998-12-03
1655429,95988.091,103262.611,-97086.618,103253.091,-96732.905,"1932,3",0.0,"1932,3",1259.108328,9443.849284,,,,,,,,,,,P0512,"ARCHITECTES, INGENIEURS ET ASSIMILES ",,,,,AKOUDA,4022.0,1999-04-30
1655596,,,,,,,,,,0.0,,,,,,,,,,,P0899,"AUTRES EXPLOITANTS DE L'AGRICULTURE, PECHE ET ASSIMILES",,,,,AKOUDA,4022.0,2000-02-16
1655805,,,,,,,,,,0.0,,,,,,,,,,,,,CEB01,TISSAGE INDUSTRIEL,CE,INDUSTRIE MANUFACTURIERE,AKOUDA,4022.0,2000-11-20
1655939,10.0,10.0,0.0,10.0,0.0,,,,,0.410958,,,,,,,,,,,P9901,RETRAITES,,,,,KALAA EL KEBIRA,4060.0,2021-12-16
1656010,,0.0,-187.947,0.0,-183.571,,,,334.315438,,,,,,,,,,,,P0999,AUTRES ENTREPRENEURS INDIVIDUELS ARTISANS,,,,,KALAA EL KEBIRA,4060.0,2001-09-26
1656050,113709.0,113709.0,-110660.674,113709.0,-110193.699,"180327,381",0.0,"180327,381",1485.194742,994.396145,,,,,,,78236.198,-40074.581,281.0,0.0,P0402,DIRECTEURS D'ENTREPRISES,GBD02,COMMERCE DE GROS D'HABILLEMENT ET DE CHAUSSURES,,,AKOUDA,4022.0,2014-01-23
1656068,,0.0,-5.369,0.0,-5.369,,,,663.901095,4.28049,,,,,,,,,,5.0,P1099,AUTRES COMMERCANTS ET ASSIMILES,GCE02,"COMMERCE DE DETAIL DE QUINCAILLERIE, PEINTURES ET VERRES EN MAGASIN SPECIALISE",,,KALAA ESSGHIRA,4021.0,1996-06-14
1656162,108354.5,109808.135,-109390.464,109808.135,-104617.93,,,,247.051742,311.185189,8.0,7.0,1.0,,,,,,,0.0,P1899,OUVRIERS DANS D'AUTRES SECTEURS,CEA99,PREPARATION DE FIBRES TEXTILES ET FILATURE,CE,INDUSTRIE MANUFACTURIERE,AKOUDA,4022.0,2019-10-25
1656191,57200.0,57200.0,-51424.854,57200.0,-51391.016,,,,4.068712,505.083761,,,,,,,,,,,P0401,DIRIGEANTS / GERANTS D'ENTREPRISES,,,,,KALAA EL KEBIRA,4060.0,2002-09-30
1656220,,,,,,"23535,51",23535.51,0,,0.0,,,,,,1.0,,,1.0,,,,CAE99,FABRICATION D'AURTRES PRODUITS LAITIERS,,,KALAA KEBIRA,4060.0,2002-11-13
1656232,,0.0,-7089.7,0.0,-5362.008,,,,38679.533928,0.0,4.0,,4.0,O,O,,,,,5.0,,,GBG05,COMMERCE DE GROS DE QUINCAILLERIE ET FOURNITURES POUR PLOMBERIE ET CHAUFFAGE,GB,COMMERCE; REPARATION D'AUTOMOBILES ET DE MOTOCYCLES,,,2022-05-11
1656284,2275827.521,2287083.74,-2328925.038,2287083.74,-2326987.331,"166703,094",0.0,"166703,094",9802.31306,66322.348852,,,,,,,36407.236,-9534.037,13.0,,,,GCD01,"COMMERCE DE DETAIL D'ORDINATEURS, D'UNITES PERIPHERIQUES ET DE LOGICIELS EN MAGASIN SPECIALISE",GC,COMMERCE; REPARATION D'AUTOMOBILES ET DE MOTOCYCLES,SOUSSE,4000.0,2021-04-29
1656342,,,,,,"126516,409",126516.409,0,238597.859375,,,,,O,O,,,,,5.0,,,GAB99,ENTRETIEN ET REPARATION DE VEHICULES AUTOMOBILES,GA,COMMERCE; REPARATION D'AUTOMOBILES ET DE MOTOCYCLES,,,2019-08-15
1656376,416328.897,416328.897,-427270.003,416328.897,-427066.275,,,,,80569.037632,,,,,,,,,,,,,PAF99,ACTIVITES DE SOUTIEN À L'ENSEIGNEMENT,PA,ENSEIGNEMENT,HAMMAM SOUSSE,4011.0,2013-10-03
1656492,40000.0,40000.0,-30872.499,40000.0,-30851.666,,,,71.027761,4511.519043,,,,,,,,,,,,,CEA99,PREPARATION DE FIBRES TEXTILES ET FILATURE,CE,INDUSTRIE MANUFACTURIERE,SIDI BOU ALI,4040.0,2010-02-24
1656504,16856.101,16856.101,-8369.544,16856.101,-7465.674,"58368,984",50000.0,"8368,984",6806.87418,0.0,,,,,,1.0,,,6.0,3.0,,,FBB02,CONSTRUCTION DE RESEAUX ELECTRIQUES ET DE TELECOMMUNICATIONS,FB,CONSTRUCTION,SOUSSE,4000.0,2004-05-14
1656615,,3019.153,0.0,3019.153,0.0,,,,3010.881347,,,,,,,,,,,,P9904,SANS PROFESSION,,,,,KALAA EL KEBIRA,4060.0,2022-05-24
1656638,,19164.742,0.0,19164.742,0.0,,,,19112.235857,,,,,O,O,,,,,,,,GBD05,COMMERCE DE GROS DE PARFUMERIE ET DE PRODUITS DE BEAUTE,GB,COMMERCE; REPARATION D'AUTOMOBILES ET DE MOTOCYCLES,AKOUDA,4022.0,2005-05-31
1656683,72853.375,72853.375,-72584.344,72853.375,-72556.502,,,,34.625136,1861.112312,,,,,,,,,,,,,CEA99,PREPARATION DE FIBRES TEXTILES ET FILATURE,CE,INDUSTRIE MANUFACTURIERE,KALAA EL KEBIRA,4060.0,2005-10-03
1656695,,0.0,-192.625,0.0,-187.796,,,,365.60958,,,,,,,,,,,,P1003,"DROGUERIES, QUINCAILLERIES, PIECES DE RECHANGES ET ASSIMILES",GCE02,"COMMERCE DE DETAIL DE QUINCAILLERIE, PEINTURES ET VERRES EN MAGASIN SPECIALISE",,,KALAA EL KEBIRA,4060.0,2005-10-25
1656929,190007.366,192690.366,-75623.137,192690.366,-63919.816,"221539,928",0.0,"221539,928",87756.26149,13662.465753,,,,,,,,,,,,,FAA99,PROMOTION IMMOBILIERE,FA,CONSTRUCTION,KALAA EL KEBIRA,4060.0,2007-02-28
1656979,169760.485,169760.485,-170727.963,169760.485,-170244.798,,,,535.819736,1273.392643,,,,,,,,,,,,,CEA99,PREPARATION DE FIBRES TEXTILES ET FILATURE,CE,INDUSTRIE MANUFACTURIERE,KALAA EL KEBIRA,4060.0,2006-11-14
1657002,62548.616,62548.616,-59530.083,62548.616,-59425.657,"8549,194",6936.419,"1612,775",183.122635,822.269219,,,,,,4.0,14.235,-16325.504,142.0,2.0,P0402,DIRECTEURS D'ENTREPRISES,NAB99,LOCATION ET LOCATION-BAIL D'AUTRES BIENS PERSONNELS ET DOMESTIQUES,,,AKOUDA,4022.0,2018-07-12
1657044,,,,,,,,,26.108273,,,,,,,,,,,,,,GCB02,COMMERCE DE DETAIL DE VIANDES ET DE PRODUITS À BASE DE VIANDE EN MAGASIN SPECIALISE,,,AKOUDA,4022.0,2007-01-30
1657060,21910.0,22932.687,-23021.256,22932.687,-22487.948,,,,73.063761,169.487183,1.0,1.0,,,,,,,,,,,CHB03,FABRICATION DE CHARPENTES ET D'AUTRES MENUISERIES,CH,INDUSTRIE MANUFACTURIERE,KALAA EL KEBIRA,4060.0,2007-02-28
1657229,,0.0,-234.882,0.0,-225.169,,,,1010.986794,40.164657,,,,,,,,,,,P1799,AUTRES SERVICES DIRECTS AUX PARTICULIERS,,,,,AKOUDA,4022.0,2015-04-10
1657407,,,,,,,,,,0.0,,,,,,,,,,,P1401,CADRES ADMINISTRATIFS ET FINANCIERS,,,,,LE BARDO,2000.0,2017-12-25
1657411,3168923.893,4634966.845,-4767301.092,3607747.805,-4754535.958,"1026973,625",0.0,"1026973,625",778.155046,213141.878293,,,,,,,115065.931,-1370339.632,130.0,0.0,,,COA02,FACONNAGE ET TRANSFORMATION DU VERRE PLAT,CO,INDUSTRIE MANUFACTURIERE,AEROPORT TUNIS CARTHAGE,2035.0,2020-05-19
1657437,691318.507,761413.007,-612878.51,761413.007,-612261.034,29925,0.0,29925,0.002991,115379.379693,,,,,,,,,,,,,ABA99,SYLVICULTURE ET AUTRES ACTIVITES FORESTIERES,AB,"AGRICULTURE, SYLVICULTURE ET PECHE",CHATT MERIEM,4042.0,2009-03-31
1657469,,,,,,,,,6.366509,,,,,,,,,,,,,,GBA01,"INTERMEDIAIRES DU COMMERCE EN MATIERES PREMIERES AGRICOLES, ANIMAUX VIVANTS, MATIERES PREMIERES TEXTILES ET PRODUITS SEMI-FINIS",,,TUNIS,1002.0,2009-03-06
1657512,,0.0,-337.86,0.0,-318.936,,,,1336.268273,0.0,,,,,,,,,,,,,FAB99,CONSTRUCTION DE BATIMENTS RESIDENTIELS ET NON RESIDENTIELS,,,TUNIS CARTHAGE,2035.0,2008-03-14
1657561,,0.0,-202.3,0.0,-202.3,"0,015",0.015,0,,5128.042049,,,,,,1.0,,,1.0,,,,NAA01,LOCATION ET LOCATION-BAIL DE VOITURES ET DE VEHICULES AUTOMOBILES LEGERS,,ACTIVITES DE SERVICES ADMINISTRATIFS ET DE SOUTIEN,CHARGUIA 1,2035.0,1993-02-26
1657576,8272.019,21908.799,-20974.8,21908.799,-20229.055,"35821,458",0.0,"35821,458",3508.249558,5.124254,2.0,1.0,1.0,,,,9540.248,-7805.845,198.0,,P0905,ARTISANS DU BATIMENT ET ASSIMILES,,,,,AEROPORT TUNIS CARTHAGE,2035.0,2021-12-23
1657633,200.0,200.157,-108.849,200.157,-107.813,,,,8.754564,44.490706,,,,,,,,,,0.0,,,CQF02,USINAGE,CQ,INDUSTRIE MANUFACTURIERE,CHARGUIA 1,2035.0,1998-11-02
1657656,,,,,,,,,,0.0,,,,,,,,,,,,,MFD99,"AUTRES ACTIVITES SPECIALISEES, SCIENTIFIQUES ET TECHNIQUES N.C.A.",MF,"ACTIVITES SPECIALISEES, SCIENTIFIQUES ET TECHNIQUES",CHARGUIA 1,2035.0,1993-09-28
1657716,6946495.9,9513210.67,-8915061.807,7427439.87,-8899098.303,"2950431,993",0.0,"2950431,993",664807.151969,9774.063287,,,,,,,332509.584,-2559433.469,175.0,,,,CHB05,FABRICATION INDUSTRIELLE D'OBJETS DIVERS EN BOIS,CH,INDUSTRIE MANUFACTURIERE,AKOUDA,4022.0,2020-08-19
1657717,11910807.95,12711610.69,-12746650.417,12649125.39,-12735848.315,"521650,25",0.0,"521650,25",374866.454989,4670.494547,,,,,,,144860.922,-74041.017,10.0,,,,CWA99,FABRICATION D'AUTRES MEUBLES,CW,INDUSTRIE MANUFACTURIERE,AKOUDA,4022.0,2020-04-06
1657795,,,,,,,,,,0.0,,,,,,,,,,,,,GAB99,ENTRETIEN ET REPARATION DE VEHICULES AUTOMOBILES,GA,COMMERCE; REPARATION D'AUTOMOBILES ET DE MOTOCYCLES,CHARGUIA 1,2035.0,1993-09-28
1657996,990.0,990.0,-961.565,990.0,-722.059,,,,86.582742,5.97121,,,,,,,,,,2.0,,,FAB99,CONSTRUCTION DE BATIMENTS RESIDENTIELS ET NON RESIDENTIELS,FA,CONSTRUCTION,KALAA EL KEBIRA,4060.0,2012-01-18
1658002,,0.0,-123.059,0.0,-120.051,,,,5058.634052,5.748246,,,,,,,,,,,P0599,AUTRES PROFESSIONS LIBERALES,FAB99,CONSTRUCTION DE BATIMENTS RESIDENTIELS ET NON RESIDENTIELS,,,KALAA EL KEBIRA,4060.0,2016-07-21
1658017,,,,,,,,,372.694115,,,,,,,,,,,5.0,,,GCF02,COMMERCE DE DETAIL DE JOURNAUX ET PAPETERIE EN MAGASIN SPECIALISE,,,SOUSSE,4060.0,2012-04-11
1658018,275362.744,275362.744,-275367.519,275362.744,-274966.905,"36931,708",0.0,"36931,708",12.100249,1692.049742,,,,O,O,,,,,,,,FAB99,CONSTRUCTION DE BATIMENTS RESIDENTIELS ET NON RESIDENTIELS,FA,CONSTRUCTION,KALAA EL KEBIRA,4060.0,2012-04-13
1658290,410027.515,530577.087,-621878.934,530577.087,-604966.308,"477850,949",0.0,"477850,949",36649.638753,1978.32035,29.0,13.0,16.0,O,O,,49198.966,-180000.0,24.0,0.0,,,LAA99,ACTIVITES DES MARCHANDS DE BIENS IMMOBILIERS,LA,ACTIVITES IMMOBILIERES,AKOUDA,4022.0,2012-03-08
1659429,,0.0,-470.645,,,,,,2655.361175,0.0,1.0,,1.0,,,,,,,,,,CQA02,FABRICATION DE PORTES ET FENETRES EN METAL,,,,,2020-03-06
1659517,668971.521,671041.778,-724807.582,671041.778,-724241.015,"62150,467",0.0,"62150,467",665.193756,18114.006517,,,,,,,8597.745,-41614.068,188.0,,P0599,AUTRES PROFESSIONS LIBERALES,GCE04,COMMERCE DE DETAIL D'APPAREILS ELECTROMENAGERS EN MAGASIN SPECIALISE,GC,COMMERCE; REPARATION D'AUTOMOBILES ET DE MOTOCYCLES,AKOUDA,4022.0,2022-10-10
1659925,83438.0,91562.174,-83557.464,91562.174,-83408.761,"15300,34",0.0,"15300,34",854.154331,34615.058816,,,,,,,1520.304,-10702.705,150.0,,P0401,DIRIGEANTS / GERANTS D'ENTREPRISES,,,,,JEMMAL,5020.0,2004-06-23
1660735,,85.343,0.0,85.343,0.0,,,,,2087.15672,,,,,,,,,80.0,,,,JDD99,AUTRES ACTIVITES DE TELECOMMUNICATION,,,AKOUDA,4022.0,2014-11-18
1660750,4409.012,21528.73,-24254.675,21528.73,-24151.145,"12442,013",0.0,"12442,013",,5526.61989,,,,,,,1503.359,-7329.145,191.0,,P0702,ENSEIGNANTS DE L'ENSEIGNEMENT SECONDAIRE,,,,,AKOUDA,4022.0,1993-12-10
1660766,,,,,,,,,4761.728328,136.485041,,,,,,,,,,5.0,P1003,"DROGUERIES, QUINCAILLERIES, PIECES DE RECHANGES ET ASSIMILES",,,,,AKOUDA,4022.0,2007-02-06
1660801,686450.0,704459.52,-713794.734,704450.0,-713476.351,,,,750.572865,19374.140372,,,,,,,,,,,P1001,COMMERCANT DANS L'ALIMENTATION GENERALE,,,,,AKOUDA,4022.0,2018-03-19
